DownAndDistance,Yardline,Expected Points Added (EPA)
1-6,10,1.07763
1-16,32,0.63608
1-15,32,0.809812
2-15,43,0.610599
3-9,34,0.853945
4-4,68,1.09147
1-13,32,0.77015
1-1,57,2.37766
1-10,57,0.728513
1-16,78,0.137688
1-6,44,1.37499
1-5,46,1.5682
2-12,43,0.814366
2-10,60,0.577358
1-11,32,1.099
1-6,39,1.54314
1-5,39,1.76616
2-12,52,0.585763
1-1,32,3.10073
1-10,32,1.16247
3-20,76,0.0230724
2-12,85,0.314757
2-7,48,1.1896
2-12,53,0.566642
1-1,63,2.22384
1-10,35,1.11878
1-6,38,1.54743
1-5,32,1.87051
4-20,89,0.00630151
2-5,42,1.65579
3-4,68,1.25927
1-4,32,2.1916
1-2,32,2.55348
2-1,45,2.73816
2-2,54,1.88376
4-19,45,0.0541962
3-19,45,0.059167
2-4,13,2.39045
3-16,43,0.216171
2-19,90,0.0154415
3-14,45,0.236917
4-3,15,1.56983
2-16,60,0.173622
4-19,58,0.02509
4-18,62,0.139496
3-13,44,0.483582
4-6,92,0.340097
3-12,44,0.492854
3-10,46,0.635138
3-8,49,0.79015
3-1,24,3.31275
3-7,44,1.12122
3-10,64,0.450719
3-14,8,0
3-6,47,1.13948
1-17,55,0.214431
3-19,98,-0.136362
3-17,52,0.121602
3-3,43,1.79019
3-2,43,2.07882
1-18,13,0
3-18,55,0.129174
2-11,75,0.393523
4-17,44,0.0874515
2-14,47,0.484665
1-11,98,0.124644
1-8,38,1.31105
4-16,44,0.0614433
1-12,87,0.339866
4-15,41,0.566076
2-3,67,1.48913
4-12,49,0.340691
4-9,48,0.383189
4-1,26,2.65388
4-8,45,0.508546
4-5,44,1.44152
3-9,5,0
4-4,45,1.35983
4-11,70,0.189596
2-16,38,0.655913
4-3,49,1.37998
4-1,45,2.12225
1-19,13,0
1-19,31,0.390806
3-11,66,0.348275
3-14,91,0.0754044
2-19,36,0.137106
1-18,31,0.508607
4-19,98,-0.124
3-17,92,0.0285753
3-3,51,1.58708
1-17,31,0.464414
2-17,44,0.106668
2-17,47,0.127679
4-2,2,3.92375
4-11,19,0
1-16,31,0.632778
1-15,31,0.789191
2-15,42,0.640993
2-8,3,0
2-6,5,0
1-3,7,1.41009
1-14,31,1.0095
1-13,31,0.787745
2-13,45,0.585798
2-13,44,0.609118
2-13,47,0.52743
1-3,71,1.41941
4-17,77,0.019964
3-18,22,0.864783
2-11,44,0.764632
4-8,73,0.301104
4-10,11,1.64185
1-11,16,1.19026
2-10,44,0.773466
1-9,31,1.25325
3-20,78,0.0222549
4-18,10,0
1-10,16,1.25041
3-20,39,0.0974328
4-13,18,0
2-11,91,0.272932
3-18,39,0.401881
2-11,15,1.47267
3-3,32,2.00993
3-17,45,0.123783
2-4,12,2.64422
3-16,42,0.201402
4-3,14,1.53206
2-16,61,0.169146
3-19,61,0.0454368
4-19,61,0.0173065
4-18,49,0.103494
3-13,43,0.513928
4-6,95,0.346998
3-12,43,0.553889
3-20,61,0.0282979
3-13,42,0.483498
4-18,48,0.0923964
1-11,75,0.480688
4-10,84,0.182645
1-8,15,1.90081
2-14,51,0.398572
4-10,51,0.340108
4-9,47,0.403123
3-9,26,1.06782
4-4,44,1.46476
2-11,99,-0.0459543
4-2,85,0.813657
4-11,88,0.12686
2-16,16,1.27645
4-3,43,1.49012
1-19,12,0
2-17,43,0.105628
2-8,4,0
2-6,4,0
1-3,4,0.894214
1-14,30,1.06711
1-3,68,1.46112
4-17,76,0.0179179
3-19,1,0
3-3,76,1.2051
3-17,73,0.052203
3-18,23,0.852886
2-11,43,0.798325
1-3,70,1.40926
4-17,74,0.0215478
3-18,17,0
2-11,45,0.794063
1-3,73,1.39028
4-17,75,0.0225411
3-18,16,0
2-11,46,0.748765
4-8,67,0.333477
4-10,5,0
1-11,26,1.21143
2-10,42,0.810443
1-9,30,1.28136
4-1,44,2.13443
3-20,73,0.0258638
2-3,10,1.56573
2-5,89,0.952218
4-20,42,0
3-16,13,0
2-4,43,1.81167
2-5,92,0.878568
4-20,39,0
3-16,14,0
2-4,40,1.9151
3-17,97,0.0228832
4-19,81,0.0114325
3-19,41,0.0405691
2-2,42,2.20827
3-13,63,0.263823
4-18,13,0
1-10,19,0.917917
3-20,38,0.111994
3-3,35,1.98413
3-17,44,0.12295
2-4,15,2.23517
3-16,41,0.28758
4-3,13,2.74144
2-16,58,0.173024
3-19,60,0.0465755
4-19,60,0.0216902
4-6,94,0.334005
3-12,42,0.620329
3-10,45,0.63582
3-13,29,0.835256
4-18,47,0.10862
4-19,16,0
1-12,89,0.308238
4-15,39,0.469527
1-11,76,0.452777
4-10,87,0.151459
1-8,8,3.01422
2-14,50,0.439131
4-10,50,0.364659
4-9,46,0.409776
4-1,27,2.50447
4-8,44,0.526591
4-14,9,0
4-6,46,0.763269
3-9,31,0.937184
4-4,43,1.47632
1-19,11,0
3-2,72,1.39697
1-11,86,0.369134
4-16,48,0.0617164
1-8,50,1.013
1-8,87,0.525525
2-14,8,0
4-10,44,0.400498
1-18,29,0.447999
2-17,45,0.100442
2-17,42,0.11147
4-18,37,0
3-13,23,0.822728
4-3,34,1.64619
2-16,41,0.496066
3-17,96,0.0237087
3-19,46,0.0628797
4-19,46,0.0478454
4-18,34,0.299151
3-13,24,0.943724
4-3,35,1.61236
2-16,40,0.577147
2-6,7,1.11363
1-3,5,1.40621
2-8,5,0
1-14,29,1.03716
4-8,78,0.279535
4-10,8,0
1-11,31,1.21732
2-10,45,0.777077
1-9,29,1.22716
4-18,8,0
1-10,30,1.16219
3-20,37,0.16319
4-13,20,0
2-11,89,0.281163
3-18,37,0.526381
2-11,13,1.28914
3-3,46,1.70248
3-17,43,0.125231
4-3,12,2.81175
2-16,59,0.166825
4-18,51,0.090769
3-13,41,0.554507
4-12,48,0.350157
2-3,66,1.46817
4-6,89,0.422694
3-12,41,0.690909
4-19,69,0.0153912
3-19,21,0.665534
3-3,80,1.16409
3-10,44,0.629469
3-10,43,0.678437
1-10,82,0.439771
1-1,46,2.70413
3-5,41,1.62646
1-10,83,0.43491
1-1,47,2.69315
3-5,40,1.58336
1-20,73,0.0920159
4-14,47,0.116179
3-20,3,0
3-13,28,0.778556
4-18,46,0.108727
4-19,17,0
1-12,90,0.290427
4-15,38,0.587881
1-11,73,0.478755
4-10,82,0.219056
1-8,13,2.03955
2-14,45,0.468753
4-10,49,0.340245
4-9,45,0.427681
4-14,14,0.953109
4-6,45,0.736987
4-14,4,0
4-6,43,0.769379
3-9,25,0.977823
4-4,41,1.37842
3-9,28,0.937841
4-4,42,1.46298
4-2,80,0.943802
4-11,93,0.10465
2-16,29,0.723816
4-3,46,1.43002
1-19,10,0
2-17,41,0.113931
1-3,2,0
2-6,6,4.18034
2-8,6,0
1-14,28,1.05404
4-8,66,0.354395
4-10,4,0
1-11,27,1.17274
2-10,41,0.79495
1-9,28,1.22879
2-3,6,3.89524
2-9,44,0.843249
4-18,11,0
1-10,17,1.15405
3-20,36,0.147141
2-11,14,1.33859
3-3,33,2.00361
3-17,42,0.120559
2-1,31,3.25375
2-4,1,0
3-16,39,0.312583
4-18,50,0.143372
3-13,40,0.574211
4-6,88,0.403001
3-12,40,0.759287
3-10,42,0.690188
3-20,6,0
3-13,31,0.655587
4-18,45,0.11215
1-12,91,0.286087
4-15,37,0.461688
1-11,74,0.475019
4-10,85,0.164266
1-8,14,1.93325
2-14,44,0.500521
4-10,48,0.369056
4-9,44,0.40978
2-9,86,0.37923
4-14,15,0.960066
4-6,44,0.771826
2-16,26,0.780547
4-3,45,1.47259
4-1,41,2.30856
1-19,9,0
2-17,40,0.0976127
1-3,3,5.17035
2-6,9,1.09324
2-8,7,0
1-14,27,1.06514
4-8,77,0.298072
4-10,7,0
1-11,28,1.20188
2-10,40,0.817428
1-9,27,1.34488
2-3,9,2.74932
2-5,90,0.95301
4-20,41,0
3-16,12,0
2-4,42,1.93291
3-13,60,0.275492
4-18,14,0
1-10,20,0.812817
3-20,35,0.1885
4-13,14,0.368721
2-11,95,0.203638
3-18,35,0.813816
2-11,11,1.70167
2-1,30,3.21263
3-16,38,0.393948
4-18,55,0.135433
3-13,37,0.716947
4-18,53,0.145502
3-13,39,0.611839
4-12,46,0.199959
2-3,64,1.54036
4-6,91,0.356731
3-12,39,0.808268
3-10,41,0.645312
3-1,19,3.02813
3-7,39,1.31823
2-13,43,0.643986
3-16,11,0
2-4,45,1.78882
2-5,95,0.850493
4-20,36,0
3-20,1,0
3-13,30,0.737265
4-18,44,0.0968703
1-12,92,0.259142
4-15,36,0.605372
3-7,2,0
1-3,21,2.65274
2-6,23,1.78289
1-14,13,0
3-9,30,0.944127
4-4,40,1.38896
3-20,77,0.0269607
4-1,40,2.31773
1-19,8,0
3-2,73,1.39305
1-11,87,0.362528
4-16,55,0.0760379
1-8,51,1.04445
1-8,80,0.608368
2-14,15,0.930038
4-10,47,0.36287
1-18,26,0.682028
3-17,91,0.0301154
3-3,62,1.43335
1-17,26,0.594777
2-17,39,0.0981658
2-8,24,1.36951
2-6,8,1.37159
1-14,26,1.03197
3-16,8,0
2-4,46,1.78595
2-5,94,0.862603
4-20,37,0
2-13,42,0.654867
1-3,69,1.46749
4-17,79,0.020737
3-18,20,0.136135
2-11,42,0.877064
1-9,26,1.35471
2-3,31,2.26193
2-9,39,0.909779
2-3,14,2.51026
3-13,59,0.28118
4-18,1,0
1-10,23,1.42889
3-20,34,0.289856
2-2,32,2.48552
4-19,87,0.00589865
3-19,39,0.033137
4-13,13,0.653958
4-18,52,0.102018
3-13,38,0.681054
4-6,90,0.361043
3-12,38,0.834255
3-10,40,0.675034
3-1,18,3.13791
3-7,38,1.34174
2-13,40,0.706811
3-16,10,0
2-4,44,1.8268
2-5,96,0.831814
4-20,35,0
3-20,4,0
3-13,33,0.746101
4-18,43,0.0636392
3-20,14,0
1-12,93,0.243828
4-15,35,0.660113
3-7,1,0
2-6,22,1.82964
1-3,18,2.43569
1-14,12,0
1-18,27,0.704282
3-2,74,1.39411
4-16,54,0.0857556
1-8,44,1.19211
1-8,81,0.587609
2-14,14,1.28514
4-10,46,0.369191
4-9,42,0.395824
4-14,11,0
4-6,40,0.744202
4-14,5,0
4-6,42,0.862249
3-9,3,0
4-4,39,1.6328
1-3,1,0
2-6,11,2.55902
2-8,25,1.2511
1-14,25,1.15003
1-3,66,1.48829
4-17,78,0.0205365
3-18,21,0.80848
2-11,41,0.761525
1-11,23,1.36898
2-10,37,0.841461
1-9,25,1.29982
2-3,28,2.30323
2-9,38,0.946279
4-1,43,2.12085
3-20,66,0.0291411
2-3,11,2.94805
2-5,91,0.92322
4-20,40,0
3-16,15,0
2-4,41,1.9279
4-6,18,0.737149
4-14,13,0
3-13,62,0.228917
4-18,12,0
1-10,18,0.988752
3-20,33,0.262536
2-2,33,2.4914
4-19,86,0.00792548
3-19,38,0.0432084
2-2,34,2.41385
4-19,89,0.00653393
3-19,33,0.137401
4-13,16,0
2-11,93,0.241401
3-18,33,0.854424
4-12,44,0.267325
2-3,70,1.42907
1-16,72,0.1525
1-5,44,1.57923
1-6,34,1.6903
4-6,85,0.473162
3-12,37,0.989776
3-10,39,0.73091
3-1,17,3.16973
3-7,37,1.32603
2-13,41,0.676564
3-16,21,0.852379
2-4,51,1.71968
2-5,97,0.823086
4-20,34,0.06957
3-20,7,0
3-13,32,0.739675
4-18,42,0.0785739
1-12,94,0.229657
4-15,34,0.583876
1-3,19,2.23865
2-6,25,1.72673
1-14,11,0
3-8,48,0.783911
1-18,28,0.421316
3-2,79,1.31132
1-8,86,0.526254
2-14,9,0
4-10,45,0.423297
4-9,41,0.396557
3-7,67,0.734828
3-1,63,2.0687
4-8,39,0.562053
4-14,10,0
4-6,41,0.803405
4-4,38,1.43037
2-11,98,0.0671656
4-2,84,0.85444
4-11,89,0.104087
2-16,17,0.164951
4-3,42,1.56712
4-2,75,1.00668
4-11,90,0.105008
2-16,18,0.0965943
4-3,37,1.63846
1-5,24,2.07797
2-20,33,0.385372
1-13,24,0.8966
1-9,24,1.41136
2-3,8,2.01889
2-2,35,2.37106
4-19,88,0.00548512
3-19,32,0.161938
2-4,5,1.48587
3-16,35,0.703547
4-18,54,0.15659
3-13,36,0.724913
4-12,47,0.38122
2-3,65,1.53812
1-16,75,0.153599
1-5,35,1.76701
1-6,35,1.61532
4-6,84,0.480809
3-12,36,1.01228
3-10,36,0.746858
3-1,16,3.24552
3-7,36,1.40898
4-1,24,2.71466
4-8,47,0.518699
3-16,20,0.086726
2-4,50,1.67919
2-5,98,0.787158
4-20,33,0.083484
3-20,12,0
1-20,76,0.0829884
4-14,40,0.0731621
3-13,25,0.764449
4-18,35,0.382635
3-20,58,0.024394
3-13,35,0.751949
4-18,41,0.0931684
3-7,15,1.36993
2-8,8,2.92331
2-6,24,1.79887
1-3,16,2.39928
1-14,10,0
4-9,40,0.406128
4-9,37,0.380762
3-7,69,0.706668
3-1,49,2.50368
4-8,37,0.571782
4-8,38,0.548156
2-14,98,0.049405
3-9,13,1.92415
4-4,37,1.41896
4-2,74,1.02966
4-11,91,0.107996
2-16,19,0.121154
4-3,36,1.66332
2-16,30,0.680337
4-3,41,1.54715
1-19,5,0
1-19,23,1.07925
3-19,2,0
3-17,84,0.0376616
3-3,75,1.20583
1-17,23,0.727614
1-13,25,0.921961
3-7,34,1.47729
3-1,30,2.96141
1-12,23,1.22847
1-3,79,1.29685
4-17,69,0.0260566
3-3,71,1.28728
4-19,78,0.0131231
3-19,14,0
3-17,64,0.0644372
3-18,30,0.733275
2-11,36,0.726607
3-3,88,1.02942
3-19,13,0
4-19,77,0.0120434
3-17,69,0.0499527
1-3,80,1.29973
4-17,64,0.0295867
3-18,27,0.808925
2-11,39,0.781532
4-10,14,0.674829
1-11,21,1.51181
2-10,39,0.852293
2-5,85,1.03186
4-20,46,0.00537074
3-16,1,0
2-4,39,1.97124
1-6,90,0.7249
4-11,52,0.349044
1-5,19,1.82331
2-20,36,0.364918
1-2,23,2.89529
2-2,47,2.07158
3-3,97,0.866417
4-19,84,0.00720528
3-19,36,0.0755182
2-4,4,4.83717
3-16,34,0.69099
4-12,42,0.326473
2-3,68,1.43726
4-6,87,0.377476
3-12,35,1.07022
3-1,31,2.92911
3-7,35,1.41625
4-1,25,2.59285
4-8,46,0.501205
3-20,15,0
1-20,77,0.0785231
4-14,43,0.104852
3-7,14,1.55485
2-8,9,0.923513
1-3,17,2.44342
2-6,27,1.74431
1-14,9,0
4-13,34,0.605259
3-2,71,1.47913
1-8,94,0.393241
2-14,1,0
4-10,37,0.457198
3-2,69,1.50886
1-8,92,0.428797
2-14,3,0
4-10,35,0.44584
3-2,76,1.37231
1-8,91,0.445058
2-14,4,0
4-10,40,0.343305
1-18,30,0.472403
3-2,77,1.34543
1-8,84,0.542955
2-14,11,0
4-10,43,0.391951
4-9,39,0.337255
4-19,99,-0.106
3-17,95,0.0252731
3-3,50,1.60702
1-17,30,0.622823
2-20,69,0.0483062
4-14,6,0
4-6,37,0.708805
4-6,39,0.726524
2-14,99,-0.0279606
3-9,2,0
4-4,36,1.43156
2-16,31,0.694002
4-3,40,1.62414
4-2,77,0.896474
4-11,80,0.172854
4-2,76,1.02794
4-11,81,0.164057
1-19,4,0
1-19,22,0.984526
3-17,87,0.0327435
3-19,3,0
3-3,74,1.24844
1-17,22,0.741662
2-17,34,0.14849
2-17,33,0.150121
1-13,26,0.821774
3-7,33,1.46194
3-1,29,3.14743
1-12,22,1.29388
2-5,86,1.02378
4-20,45,0.00815305
2-4,38,1.94929
1-5,18,1.96543
2-20,39,0.209872
1-2,22,2.94562
2-2,36,2.35282
4-19,91,0
3-19,35,0.0949144
2-11,3,0
3-3,36,1.93497
3-17,33,0.0756922
2-1,29,3.30868
2-4,7,1.80758
3-16,33,0.676485
2-1,87,1.72575
2-4,57,1.53003
3-16,31,0.803179
4-18,40,0.0135371
3-13,34,0.802485
4-12,43,0.256869
2-3,69,1.45792
4-6,80,0.515518
3-12,32,1.16241
4-12,45,0.225285
2-3,71,1.42959
1-16,73,0.150317
1-5,45,1.57189
1-6,45,1.41491
4-6,86,0.466619
3-12,34,1.0929
3-10,37,0.713406
4-1,30,2.45001
4-8,41,0.499853
4-1,28,2.52749
4-8,43,0.509813
3-20,8,0
3-13,21,0.907652
4-18,39,0.0218511
1-20,78,0.0526649
4-14,46,0.130383
3-20,2,0
3-13,27,0.898991
4-18,33,0.292194
1-19,24,1.05231
1-12,1,0
4-15,31,0.528732
3-7,13,1.61108
2-8,10,0.584781
1-3,14,2.67422
2-6,26,1.74032
1-14,8,0
3-20,51,0.0115202
4-13,33,0.633087
2-7,67,0.855547
2-3,93,1.01858
4-12,35,0.86395
2-3,95,1.00524
4-12,37,0.226167
2-3,89,1.09446
4-12,39,0.252087
3-2,64,1.58407
1-8,95,0.379404
4-10,36,0.436306
3-2,78,1.30363
1-8,85,0.554364
2-14,10,0
4-10,42,0.367353
3-2,65,1.54862
1-8,88,0.501951
2-14,7,0
4-10,39,0.39891
3-2,70,1.46961
1-8,93,0.434386
2-14,2,0
4-10,34,0.457264
4-9,38,0.394987
4-9,36,0.394491
3-7,68,0.731786
3-1,48,2.49985
4-8,36,0.548854
4-14,1,0
4-6,38,0.744155
4-14,7,0
4-6,36,0.996816
1-20,91,0.0340159
4-14,29,0.243495
4-6,34,1.08234
3-9,7,0
4-4,35,1.83813
4-2,73,1.04353
4-11,84,0.137117
2-16,20,0.106716
4-3,39,1.55371
1-19,3,0
1-19,21,1.23585
3-17,86,0.0346321
3-3,77,1.18307
1-17,21,0.790375
1-20,58,0.149979
3-7,22,1.69764
3-1,2,5.29909
1-12,27,1.06656
1-13,21,1.22081
2-13,34,0.733198
1-13,27,0.763723
3-7,32,1.46834
3-1,28,3.08078
1-12,21,1.28741
1-9,21,1.59319
2-19,76,0.0467883
1-5,17,1.87475
2-20,38,0.293937
1-2,21,3.01759
2-2,37,2.34797
4-19,90,0
3-19,34,0.119855
2-11,4,0
3-3,39,1.82842
3-17,32,0.0759913
2-1,81,1.82692
2-4,59,1.49117
3-16,29,0.966084
2-1,28,3.29637
2-4,6,1.45188
3-16,32,0.751335
3-15,28,0.842806
3-15,26,0.711757
3-15,30,0.762439
3-15,27,0.845936
3-15,29,0.691964
3-15,25,0.858598
3-15,31,0.831811
1-16,76,0.141389
1-5,40,1.72316
1-6,46,1.32609
4-6,81,0.50376
3-12,33,1.03269
2-9,79,0.419576
1-4,31,2.19357
3-1,9,2.93196
3-7,29,1.42134
3-1,10,2.70529
3-7,30,1.50642
3-2,33,2.32989
1-7,37,1.52946
3-4,30,2.16785
1-11,30,1.16503
4-10,9,0
3-2,35,2.22655
1-7,35,1.56796
3-4,28,2.22351
1-7,34,1.59719
3-4,27,2.05852
1-7,32,1.54157
3-4,25,2.16219
1-11,29,1.1704
4-10,6,0
3-2,34,2.2795
1-7,36,1.56316
3-4,29,2.14527
1-7,33,1.54129
3-4,26,2.13023
1-7,63,0.991551
3-4,24,2.32312
1-7,38,1.49985
3-4,31,2.01732
3-2,32,2.32206
4-1,31,2.42084
4-8,40,0.576632
1-12,20,0.72329
4-1,29,2.56864
4-8,42,0.557022
3-16,17,0.201572
2-4,55,1.60875
4-20,30,0.257409
3-20,49,0.022179
3-7,12,1.78446
2-8,11,2.48498
2-6,29,1.79231
1-3,15,2.50416
1-14,7,0
2-11,68,0.483635
3-18,62,0.163393
4-13,25,0.660915
2-11,70,0.416072
3-18,56,0.13861
4-13,23,0.688743
2-11,78,0.372037
3-18,48,0.13385
4-13,31,0.619173
2-11,77,0.378355
3-18,49,0.120781
4-13,32,0.709614
2-11,65,0.501436
3-18,61,0.149496
4-13,28,0.681786
2-11,79,0.359818
3-18,51,0.110485
4-13,30,0.674829
2-11,67,0.466946
3-18,63,0.153159
4-13,26,0.647001
2-11,66,0.473257
3-18,60,0.156782
4-13,27,0.577431
2-11,64,0.466572
3-18,50,0.128525
4-13,29,0.612216
2-11,69,0.45263
3-18,57,0.137089
4-13,24,0.716571
2-3,92,1.09144
4-12,34,0.882832
2-3,94,1.02578
4-12,36,0.21785
2-7,66,0.872596
2-7,65,0.878244
3-7,21,1.77331
3-1,1,5.89717
1-12,26,1.06129
1-13,22,1.01996
4-17,33,0
4-12,30,1.55827
2-3,88,1.15857
4-12,38,0.196439
3-2,67,1.55573
1-8,90,0.492945
2-14,5,0
4-10,41,0.393968
3-2,66,1.56968
1-8,89,0.496483
2-14,6,0
4-10,38,0.409607
4-9,34,0.490244
4-9,35,0.514718
4-8,35,0.564479
4-8,33,0.678254
4-8,34,0.615959
4-8,32,0.664771
2-10,24,1.13659
4-8,29,0.572792
2-10,30,1.01661
4-8,31,0.608397
3-1,86,1.62582
2-10,29,1.0748
4-8,30,0.657486
1-20,90,0.034305
4-14,2,0
4-6,33,1.06382
4-14,3,0
4-6,32,1.25328
1-20,88,0.0373453
4-14,28,0.160011
4-6,35,1.16685
3-9,4,0
4-4,34,1.32588
2-15,40,0.717999
3-9,6,0
4-4,32,1.34914
2-15,34,0.777292
3-9,8,0
4-4,30,1.98722
2-15,41,0.664797
3-9,1,0
4-4,33,1.33281
2-15,35,0.726926
3-9,11,2.16722
4-4,31,1.93659
2-15,37,0.718966
4-4,29,1.92754
4-2,79,0.992862
4-11,86,0.140281
2-16,22,0.675688
4-3,33,1.72757
4-2,97,0.613016
1-6,82,0.801101
4-11,44,0.383659
4-3,31,1.72881
4-2,72,1.02928
4-11,85,0.139405
2-16,21,0.708639
4-3,38,1.58225
1-6,92,0.657312
4-2,99,0.558021
4-11,50,0.355268
4-3,29,1.57153
1-6,86,0.76613
4-11,40,0.379485
4-3,27,1.63288
4-2,78,0.947625
4-11,87,0.137491
2-16,23,0.674442
4-3,32,1.77
1-6,93,0.625097
4-2,96,0.672767
4-11,45,0.379227
4-3,30,1.71771
1-6,95,0.584783
4-2,98,0.60518
4-11,51,0.35313
4-3,28,1.78779
1-6,72,0.935259
4-11,38,0.415636
4-2,31,1.67357
1-6,78,0.844689
4-11,32,0.401985
4-2,29,1.82824
1-6,75,0.912345
4-11,39,0.461369
4-2,30,1.71804
1-6,73,0.904575
4-11,33,0.458117
4-2,28,1.73095
1-19,2,0
1-2,30,2.63979
4-3,24,1.51675
1-6,83,0.811262
4-11,47,0.340936
2-20,31,0.391807
1-2,29,2.6917
4-3,25,1.77189
1-6,80,0.830636
4-11,46,0.375894
2-20,30,0.457789
1-2,31,2.59354
2-20,28,0.385333
1-2,24,2.9014
1-5,20,1.70038
2-20,29,0.372037
1-2,25,2.7622
1-5,21,2.11798
2-20,26,0.329849
1-2,26,2.71003
1-5,22,2.1504
2-20,27,0.353468
1-5,7,0.847086
2-20,40,0.241293
4-3,26,1.72608
1-6,81,0.823923
4-11,41,0.332305
1-2,28,2.68914
2-20,17,0
1-2,27,2.74363
4-3,3,3.10282
1-6,94,0.613213
4-11,48,0.316318
1-5,23,2.24569
2-20,24,0.501515
1-19,20,0.147222
1-17,20,0.245302
2-17,38,0.104665
2-17,32,0.221476
3-7,23,1.59808
3-1,3,4.89382
1-12,28,1.13806
1-13,20,0.427063
1-13,28,0.867897
1-10,50,0.786712
2-12,38,0.948975
2-11,40,0.834739
1-11,22,1.40923
2-10,38,0.840376
1-9,20,1.07673
4-1,42,2.22063
3-20,67,0.031157
4-1,36,2.34447
4-3,2,0
1-6,89,0.734429
4-11,49,0.358894
1-5,16,2.06768
2-20,25,0.534304
1-2,20,2.56569
4-6,19,1.01386
4-14,12,0
3-13,61,0.224913
4-18,15,0
1-10,21,1.67144
3-20,32,0.339926
3-13,20,0.0900653
4-18,38,0.041553
3-20,11,0
3-13,18,0.118102
4-18,88,0.0455451
1-20,71,0.0844065
4-14,33,0
3-20,21,0.312279
4-14,61,0.101571
3-20,17,0
3-20,10,0
3-20,23,0.351301
4-14,34,0.0904128
3-20,22,0.286176
2-14,38,0.67487
1-8,47,1.0869
4-16,43,0.0471138
2-2,39,2.29508
4-19,92,0
3-19,28,0.215604
4-13,7,0
4-2,88,0.880837
2-11,86,0.325968
3-18,40,0.344227
4-13,58,0.107649
2-11,35,0.805567
3-18,31,0.878064
4-13,15,0
2-11,94,0.209668
3-18,32,0.891359
4-13,17,0
2-11,92,0.264239
3-18,38,0.459481
2-11,12,1.25194
3-3,47,1.65857
3-17,40,0.0889293
3-17,31,0.117476
2-4,56,1.61595
3-16,30,1.08233
2-4,14,2.48062
3-16,40,0.305463
2-1,80,1.86643
2-4,58,1.58927
3-16,28,1.0806
3-15,23,0.75233
3-11,79,0.269684
3-14,92,0.0781194
2-19,43,0.142136
3-12,31,1.0491
3-11,31,0.68473
2-9,78,0.448451
1-4,30,2.25853
4-11,98,-0.0269019
4-2,83,0.845603
3-1,8,3.13659
3-7,28,1.42446
1-7,46,1.3205
3-4,23,2.13026
1-12,19,0.823723
3-20,20,0.108084
4-20,25,0.180882
4-20,26,0.160011
3-16,19,0.129143
2-4,53,1.65675
4-20,28,0.215667
3-16,16,0.203492
2-4,54,1.68075
4-20,29,0.104355
2-13,37,0.748242
3-16,9,0
2-4,47,1.77935
2-5,93,0.894493
4-20,38,0
3-16,18,0.121323
2-4,52,1.61073
4-20,27,0.180882
3-16,23,1.07992
2-4,49,1.73604
2-5,99,0.681078
4-20,32,0.236538
3-16,22,0.819082
2-4,48,1.78749
4-20,31,0.201753
3-16,25,1.01537
2-4,63,1.47431
4-20,22,0.215667
3-16,24,0.884409
2-4,62,1.46157
4-20,21,0.215667
4-20,23,0.271323
1-3,67,1.53358
4-20,16,0
4-20,18,0
4-20,11,0
4-20,24,0.368721
1-3,65,1.54569
4-20,14,0
1-3,64,1.58073
4-20,15,0
3-16,26,0.971949
2-4,60,1.4801
4-20,19,0
4-20,17,0
3-20,5,0
3-20,13,0
1-20,79,0.0832196
4-14,41,0.0984722
3-13,26,0.725241
4-18,32,0.653958
1-12,25,1.11737
1-13,23,0.93146
4-12,31,0.907348
3-18,59,0.142354
2-11,71,0.419634
4-17,32,0
1-19,27,0.532327
1-12,2,0
4-15,30,0.514818
3-20,50,0.0185971
2-14,61,0.323075
4-10,33,0.425801
4-9,33,0.471872
2-10,31,0.992558
4-8,28,0.527148
2-15,36,0.70029
3-9,10,0.255809
4-4,28,1.9803
1-6,84,0.788504
4-11,42,0.389765
4-2,27,1.94383
3-16,27,0.981347
2-4,61,1.47125
4-20,20,0.083484
1-19,1,0
3-7,11,2.07619
2-8,12,2.2028
1-3,12,3.01506
2-6,28,1.7201
1-14,6,0
1-19,19,0.350054
4-20,90,0.00594789
2-5,41,1.73241
2-7,32,1.57381
3-12,2,0
3-6,28,1.63553
2-19,4,0
2-7,39,1.38417
3-12,3,0
3-6,31,1.46104
2-19,7,0
2-12,93,0.21368
2-7,40,1.37438
4-6,78,0.512839
3-12,58,0.435579
3-6,20,0.952088
3-14,3,0
2-19,12,0
4-6,79,0.535873
3-12,59,0.438291
3-6,23,1.73809
2-19,15,0
2-12,88,0.277388
2-7,37,1.4405
3-12,1,0
3-6,25,1.59216
2-19,9,0
2-12,92,0.229742
2-7,41,1.31649
4-6,77,0.552822
3-12,61,0.405919
3-6,21,1.72565
3-14,2,0
2-19,13,0
4-6,72,0.541417
3-12,56,0.425275
3-6,22,1.72752
3-14,1,0
2-19,14,0
2-12,90,0.244002
2-7,43,1.31322
3-12,63,0.39776
3-6,27,1.67636
2-19,11,0
2-12,91,0.230128
2-7,42,1.3179
4-6,76,0.514416
3-12,60,0.404433
3-6,26,1.68654
2-19,10,0
3-5,54,1.4163
1-10,89,0.368086
1-1,25,3.33859
2-18,29,0.622107
2-17,37,0.115004
1-7,68,0.920771
2-17,30,0.315601
4-2,14,2.28612
4-11,23,0.444118
1-16,19,0.297121
1-20,59,0.134294
3-7,40,1.28087
